"Date of Sale (dd/mm/yyyy)","Address","Postal Code","County","Price (€)","Not Full Market Price","Description of Property","Property Size Description"
"30/05/2012","111 Venetian Hall, Killester, Dublin 5","","Dublin","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","124 Queen's Court, Queen's Park, Monkstown","","Dublin","€144,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","138 Malahide Marina Village, Malahide","","Dublin","€470,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","14 Fergus Road, Terenure","Dublin 6w","Dublin","€323,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","15 Redesdale Road, Mount Merrion, Dublin","","Dublin","€395,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","161  Monalea Grove, Firhouse, Dublin 24","","Dublin","€196,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","175 Bloomfield Park, Donnybrook","Dublin 7","Dublin","€925,110.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"30/05/2012","214 Glenview Park, Tallaght, Dublin 24","","Dublin","€176,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","25 Orwell Park, Rathgar","","Dublin","€1,375,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","27 Danesfort, Clontarf","","Dublin","€185,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","3  Rockabil, South Strand, Skerries","","Dublin","€218,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","3 chapelwood green, hollystown, dublin 15","Dublin 15","Dublin","€96,916.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/05/2012","3 LEA ROAD, SANDYMOUNT","","Dublin","€450,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","31 ashfield gdns, mulhuddart","","Dublin","€23,163.00","Yes","Second-Hand Dwelling house /Apartment",""
"30/05/2012","34 Merton Drive, Ranelagh","Dublin 6","Dublin","€445,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","46 Rossmore Lawns, Templeogue","Dublin 6w","Dublin","€368,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","49 Achill Square, Waterville, Blanchardstown","Dublin 15","Dublin","€160,792.95","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/05/2012","52 Kingston Cottages, Blackglen Road, Sandyford","","Dublin","€180,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","57 Slieve Rua Drive, Stillorgan","","Dublin","€360,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","59 Tonlegee Drive, Raheny","Dublin 5","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","6 barton ave, rathfarnham, dublin","","Dublin","€435,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","60 booterstown wood, booterstown ave, booterstown","","Dublin","€154,185.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"30/05/2012","60 Garville Avenue, Rathgar, Dublin 6","","Dublin","€755,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","61 Donard Road, Drimnagh, Dublin 12","","Dublin","€182,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","7 Mount Argus Crescent, Harold's Cross","","Dublin","€244,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","77 Adamstown Ave, Adamstown, Co. Dublin","","Dublin","€165,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/05/2012","88 St. David's Park, Artane","","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","Apartment 8 St. Ann's, Ailesbury Road, Donnybrook","Dublin 4","Dublin","€325,000.00","No","Second-Hand Dwelling house /Apartment",""
"30/05/2012","APT 32 ACHILL SQUARE, SNUGBOROUGH ROAD, BLANCHARDSTOWN","Dublin 15","Dublin","€130,397.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"30/05/2012","Barnageeragha, Skerries, Co Dublin","","Dublin","€470,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","1 Haydens Park Dale, Lucan","","Dublin","€235,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","111 Dolphin road, Driminagh","","Dublin","€70,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","112 Shrewsbury Lawn, Cabinteely","","Dublin","€615,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","128 Grange Road, Rathfarnham","Dublin 14","Dublin","€320,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","13 Beechfield Way, Clonee","","Dublin","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","13 LORETO PARK, RATHFARNHAM, DUBLIN 14","","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","144 Oxmantown Road, Stoneybatter, Dublin 7","","Dublin","€164,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","173 Primrose Grove, Darndale","Dublin 17","Dublin","€40,050.00","Yes","Second-Hand Dwelling house /Apartment",""
"31/05/2012","18 Glenmaroon Park, Palmerstown, Dublin","","Dublin","€230,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","18 Slademore Drive, Ard na Greine, Dublin 13","","Dublin","€251,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","195 New Cabra Road, Cabra","","Dublin","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","22 willie nolan road, baldoyle, dublin 13","","Dublin","€141,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","27 Marguerite Road, Drumcondra","Dublin 9","Dublin","€217,500.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","275 Bannow Road, Cabra","Dublin 7","Dublin","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","3 Latchford Place, Castaheany, Dublin 15","","Dublin","€148,000.00","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"31/05/2012","33 Belmont Avenue, Donnybrook","Dublin 4","Dublin","€625,750.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","33 Belmont Avenue, Donnybrook, Dublin 4","Dublin 4","Dublin","€625,750.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","34 Fleurville, Upper Carysfort Avenue, Blackrock","","Dublin","€418,420.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","35  FINDLATER STREET, OFF INFIRMARY ROAD","Dublin 7","Dublin","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","35 Palmerstown Drive, Palmerstown","","Dublin","€278,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","35 Richmond Square, Smithfield","","Dublin","€80,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","36 Richmond Square, Smithfield","","Dublin","€112,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","384 Castleforbes Square, Upper Mayor Street","Dublin 1","Dublin","€210,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","39 Achill Square, Blanchardstown, Dublin 15","","Dublin","€160,793.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"31/05/2012","40 Ardbeg Park, Artane, Dublin 5","","Dublin","€205,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","41 Bayside Square South, Sutton, Dublin 13","","Dublin","€170,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","42 Drummartin Park, Goatstown","Dublin 14","Dublin","€380,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","5 St. David's Wood, Artane","","Dublin","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","6 Georgian Village, Castleknock","","Dublin","€750,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","6 Manor Rise, Rathfarnam","","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","6 Riversdale Park, Clondalkin","","Dublin","€145,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","6 Waltham Terrace, Blackrock","","Dublin","€1,500,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","7 New Have Rise, Flemington, Balbriggan","","Dublin","€125,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","7 the oaks, carrickmines wood, carrickmines","","Dublin","€860,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","7 Turlough Gardens, Fairview","Dublin 3","Dublin","€290,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","73 Turnberry, Baldoyle","","Dublin","€308,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","8 Shancastle Park, Quarryvale, Clondalkin","","Dublin","€46,750.00","Yes","Second-Hand Dwelling house /Apartment",""
"31/05/2012","8 St. Brendan's Crescent, Walkinstown, Dublin 12","Dublin 12","Dublin","€176,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","86 Stillorgan Grove, Blackrock","","Dublin","€600,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","9 Hope Street, Ringsend","Dublin 4","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","96 Adamstown Avenue, Adamstown Square, Adamstown","","Dublin","€134,802.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"31/05/2012","Apartment 30, Smithfield Gate, Red Cow Lane","","Dublin","€135,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Apartment 3, 1/2 Henrietta Street","Dublin 1","Dublin","€89,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Apartment 437, Castleforbes Square, Mayor Street","Dublin 1","Dublin","€157,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Apartment 69, Parkgate Place, Parkgate Street Dublin 7","Dublin 7","Dublin","€190,000.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Market Green, Balbriggan","","Dublin","€154,167.00","No","Second-Hand Dwelling house /Apartment",""
"31/05/2012","Palmerstown, Oldtown","","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","1 Clarence Mangan Road, The Tenters, South Circular Road","","Dublin","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","1 goldenbridge Terrace, Inchicore","","Dublin","€155,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","1 Rosedale Crescent, Clonee","","Dublin","€130,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","11 GREENLEA PARK, TERENURE, DUBLN 6W","Dublin 6w","Dublin","€475,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","111  Glasnevin Avenue, Glasnevin, County Dublin","Dublin 11","Dublin","€265,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","120 Grange Road, Rathfarnham","","Dublin","€333,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","120 Saint Columbanus Road, Milltown, Dublin 14","","Dublin","€225,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","126 Meadow Park, Churchtown, Dublin","","Dublin","€260,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","15 Ventry Drive, Cabra, Dublin 7","Dublin 7","Dublin","€104,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","18 Alderwood, Hollystown","","Dublin","€92,511.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"01/06/2012","18 Long Lane, Dublin 8","Dublin 8","Dublin","€236,100.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","18 Sydney Avenue, Blackrock","","Dublin","€800,001.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","2 Ashington Close, Navan Road","Dublin 7","Dublin","€200,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","20 Derry Road, Crumlin","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","21 Whitechurch Avenue, Rathfarnham","","Dublin","€110,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","22 Peyton Close, Stoney Lane, Rathcoole","","Dublin","€224,670.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2012","23 Peyton Close, Stoney Road, Rathcoole","","Dublin","€255,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2012","25 Alderwood, Hollystown","","Dublin","€92,511.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"01/06/2012","28 Larkfield Park, Terenure","Dublin 6w","Dublin","€251,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","29 great western square, grangegorman, dublin 7","Dublin 7","Dublin","€122,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","3 Loepardstown Avenue, Blackrock","","Dublin","€505,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","33 Heathfield Way, Cappagh Road, Finglas","","Dublin","€138,356.75","No","New Dwelling house /Apartment","less than 38 sq metres"
"01/06/2012","33 Seafield Court, Killiney","","Dublin","€212,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","38 Oak Hall, Oak Hill, Malahide","","Dublin","€285,000.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2012","39A Johnstown Park, Dun Laoighre","","Dublin","€310,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","4 Landscape Crescent, Churchtown, Dublin 14","","Dublin","€120,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","40 Alderwood, Hollystown","","Dublin","€92,511.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2012","40 Broadford Park, Ballinteer, Dublin 16","","Dublin","€220,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","40 Rosehaven, Castleknock","Dublin 15","Dublin","€165,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","439 Pearse Villas, Sallynoggin","","Dublin","€160,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","45 HILLCOURT, HIGHFIELD ROAD, RATHGAR","Dublin 6","Dublin","€227,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","46 Alderwood, Hollystown","","Dublin","€92,511.00","No","New Dwelling house /Apartment","greater than 125 sq metres"
"01/06/2012","46 Ennafort Road, Raheny, Dublin 5","","Dublin","€300,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","5 Ballentree Villas, Tyrellstown","","Dublin","€175,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","53 Ringsend Park, Ringsend","","Dublin","€85,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","54 Hermitage Road, Lucan","","Dublin","€187,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","54, HIGHFIELD PARK, DUNDRUM","Dublin 14","Dublin","€336,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","55 OLCOVAR, SHANKILL","","Dublin","€287,500.00","No","New Dwelling house /Apartment","less than 38 sq metres"
"01/06/2012","57, Meadow Park  Churchtown, Dundrum","","Dublin","€257,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","6 Obelisk Avenue, St Augustine's Park, Blackrock","","Dublin","€215,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","6 St.Brigid's Rd Lower, Drumcondra, Dublin 9","","Dublin","€385,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","7 BOLBROOK VILLAS, TALLAGHT, DUBLIN 24","","Dublin","€142,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","75 Pembroke Cottages, Donnybrook, Dublin 4","Dublin 4","Dublin","€315,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","76 Hermitage Road, Lucan","","Dublin","€211,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","8 Auburn Grove, Malahide, Co. Dublin","","Dublin","€690,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","9 Park Drive Grove, Castleknock","Dublin 15","Dublin","€237,500.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","Apartment 353, Castleforbes Square, Upper Mayor Street","","Dublin","€132,159.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2012","Apartment 367, Castleforbes Square, Upper Mayor Street","","Dublin","€175,330.00","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"01/06/2012","Apartment 38 Vale, Stepaside, Dublin 18","","Dublin","€150,000.00","No","Second-Hand Dwelling house /Apartment",""
"01/06/2012","Apartment 411, Castleforbes Square, Upper Mayor Street","","Dublin","€138,766.52","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
